Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S8034,Noah,Brown,student8034@university.com,Male,18,CS,83.16,80.89,53.73,71.72,84.73,0.81,73.55,63.2005,D,19.36,No,No,,Medium,4,5.21
S8035,Ivan,Patel,student8035@university.com,Female,22,Mathematics,70.6,82.13,71.86,84.64,79.71,0.0,75.43,70.1795,C,20.18,No,No,Master's,Low,1,7.52
S8036,Ethan,Smith,student8036@university.com,Male,24,Mathematics,90.96,63.02,82.55,88.54,79.72,50.43,83.88,76.039,C,15.2,Yes,No,Bachelor's,Low,8,5.39
S8037,Liam,Anderson,student8037@university.com,Male,18,Mathematics,93.32,67.05,67.08,73.72,68.97,80.52,71.37,70.1265,C,21.56,Yes,No,,Medium,10,4.87
S8038,Emma,Ali,student8038@university.com,Male,24,Mathematics,67.52,66.31,73.68,50.0,69.35,76.43,86.94,69.6055,D,12.51,No,Yes,,High,9,7.67
S8039,James,Anderson,student8039@university.com,Male,21,Engineering,72.99,42.88,86.63,63.44,79.7,12.89,77.0,65.025,D,19.97,Yes,Yes,Master's,Medium,4,6.31
S8040,Chloe,Anderson,student8040@university.com,Female,18,Business,70.01,93.09,53.18,50.0,67.59,23.41,89.5,63.5015,D,6.52,Yes,Yes,Bachelor's,Medium,1,6.59
S8041,Zara,Anderson,student8041@university.com,Male,24,Engineering,80.8,51.23,72.54,54.85,62.87,12.24,54.29,56.319,F,24.01,No,Yes,Master's,Medium,9,6.18
S8042,Mia,Taylor,student8042@university.com,Male,22,Mathematics,94.26,75.38,58.57,76.11,93.32,52.58,66.0,69.9195,D,11.94,No,Yes,High School,Low,5,7.11
S8043,Emma,Khan,student8043@university.com,Female,24,Engineering,51.39,64.94,56.26,75.67,65.09,76.83,69.97,65.66,D,20.63,Yes,Yes,Master's,High,6,7.49
S8044,Emma,Patel,student8044@university.com,Female,18,Mathematics,54.98,66.55,99.46,93.37,68.2,82.99,80.78,83.7605,B,26.45,No,No,,Low,2,6.32
S8045,Fatima,Anderson,student8045@university.com,Female,19,Business,74.2,82.49,67.97,74.53,92.46,30.29,69.35,71.9015,C,24.61,Yes,No,,Low,5,4.33
S8046,Omar,Taylor,student8046@university.com,Male,23,Business,78.08,57.12,51.34,62.35,64.87,53.2,100.0,61.229,D,20.6,No,Yes,Master's,Medium,1,6.93
S8047,Ali,Wang,student8047@university.com,Female,18,Engineering,61.85,78.64,67.59,92.32,79.42,28.42,57.13,70.321,C,23.42,Yes,Yes,,Low,3,6.01
S8048,Chen,Wilson,student8048@university.com,Female,23,Business,78.0,78.81,48.82,99.99,80.69,50.67,89.59,71.536,C,28.26,No,No,,Medium,1,7.74
S8049,Layla,Thomas,student8049@university.com,Male,18,Mathematics,64.73,57.2,65.78,88.2,73.5,31.61,92.64,67.854,D,18.37,No,No,PhD,Medium,1,5.2
S8050,Nina,Khan,student8050@university.com,Male,22,Engineering,68.97,86.55,57.9,74.03,69.21,33.77,82.03,67.746,D,24.49,Yes,No,Bachelor's,Medium,9,6.04
S8051,Liam,Garcia,student8051@university.com,Male,21,Business,93.68,94.49,78.24,70.56,58.58,11.66,70.22,69.929,D,9.01,No,No,Bachelor's,High,6,4.35
S8052,Fatima,Martinez,student8052@university.com,Male,21,Engineering,70.46,99.99,99.98,57.84,83.84,0.0,74.52,78.696,C,12.31,No,No,PhD,High,8,7.64
S8053,Ali,Patel,student8053@university.com,Male,23,Business,70.21,66.14,66.51,63.62,90.68,38.93,86.65,68.884,D,28.35,No,No,,High,5,8.28
S8054,Chloe,Smith,student8054@university.com,Male,22,Engineering,77.3,74.03,58.54,68.54,89.15,59.82,51.62,67.1655,D,15.71,No,No,PhD,Medium,9,5.79
S8055,Layla,Jackson,student8055@university.com,Female,24,Engineering,91.13,75.09,71.06,55.93,80.14,55.92,65.6,68.8985,D,13.72,No,No,PhD,Low,4,6.22
S8056,Liam,Patel,student8056@university.com,Female,22,Mathematics,74.78,82.28,95.0,70.18,50.0,6.59,67.01,70.343,C,15.44,No,Yes,Master's,Low,10,5.33
S8057,Chen,Johnson,student8057@university.com,Female,22,Business,67.36,99.99,78.33,70.94,85.88,0.0,82.7,75.29,C,12.37,Yes,Yes,,Medium,8,5.47
S8058,Ethan,Brown,student8058@university.com,Female,19,Business,83.74,79.17,67.09,93.35,73.24,47.69,90.59,74.7775,C,16.27,No,No,,Medium,6,7.51
S8059,Chen,Wilson,student8059@university.com,Male,20,CS,87.1,79.64,40.01,51.69,66.27,16.37,100.0,57.262,F,9.95,No,Yes,High School,Low,10,5.77
S8060,Fatima,Thomas,student8060@university.com,Female,18,Engineering,91.88,51.65,68.61,77.48,84.27,36.94,50.0,63.8695,D,13.41,Yes,No,,High,5,7.19
S8061,Chen,Ali,student8061@university.com,Female,22,Business,74.89,99.99,82.78,55.4,78.05,16.1,59.9,72.4495,C,18.07,Yes,Yes,,Medium,5,6.48
S8062,Arjun,Anderson,student8062@university.com,Male,22,CS,82.24,62.43,85.87,50.0,89.33,4.88,69.84,66.6185,D,28.82,No,No,Master's,Medium,3,7.59
S8063,Arjun,Brown,student8063@university.com,Female,22,Engineering,86.78,40.0,91.92,67.88,79.71,83.94,82.86,74.3945,C,17.18,No,No,,Medium,4,5.93
S8064,Amara,Brown,student8064@university.com,Female,21,CS,78.02,40.0,57.97,75.27,70.96,63.34,85.88,62.2475,D,5.08,Yes,Yes,Bachelor's,High,10,8.07
S8065,Fatima,Anderson,student8065@university.com,Female,22,Business,94.4,76.36,62.61,93.32,69.78,49.28,57.71,69.219,D,24.74,No,Yes,,Low,5,9.0
S8066,Amara,Patel,student8066@university.com,Female,18,Mathematics,84.78,48.55,67.44,71.12,83.6,75.77,80.26,68.753,D,23.3,Yes,Yes,Bachelor's,Low,9,4.03
S8067,Ethan,Anderson,student8067@university.com,Male,24,Mathematics,100.0,71.64,81.63,67.25,55.53,50.51,50.0,67.285,D,11.78,Yes,Yes,Master's,High,10,6.37
S8068,Ethan,Wilson,student8068@university.com,Male,24,Engineering,88.62,44.69,65.0,64.89,67.58,39.02,79.03,60.1135,D,23.18,Yes,No,PhD,Low,3,6.37
S8069,Aisha,Thomas,student8069@university.com,Male,22,Business,50.01,76.01,78.47,67.55,50.0,98.08,74.42,73.6255,C,16.55,Yes,No,High School,Medium,5,5.46
S8070,Fatima,Johnson,student8070@university.com,Female,18,Business,69.66,80.52,62.93,50.0,80.87,99.97,73.36,71.9465,C,27.9,No,No,Master's,Low,9,7.09
S8071,Layla,Anderson,student8071@university.com,Female,19,Engineering,52.1,73.76,57.43,63.2,84.09,20.73,69.12,63.0595,D,30.0,Yes,No,Master's,Medium,1,8.12
S8072,Sofia,Ali,student8072@university.com,Female,24,Mathematics,66.2,58.58,88.48,86.54,63.72,57.91,73.5,73.94,C,20.37,No,No,,Medium,5,4.0
S8073,Zara,Ali,student8073@university.com,Male,20,Mathematics,70.05,85.99,74.84,50.0,59.05,54.17,79.46,69.3705,D,23.03,No,Yes,,Medium,4,4.0
S8074,Sara,Brown,student8074@university.com,Male,21,Business,87.91,63.75,82.27,69.02,88.53,75.02,98.88,78.4535,C,29.04,Yes,No,Bachelor's,Low,1,8.9
S8075,Omar,Garcia,student8075@university.com,Female,18,CS,69.07,67.42,65.97,70.84,64.52,19.29,56.16,61.124,D,24.42,Yes,Yes,High School,Medium,1,6.15
S8076,Chen,Martinez,student8076@university.com,Female,24,Engineering,95.48,61.83,83.25,85.32,84.06,87.0,70.84,78.532,C,20.78,No,Yes,,High,7,6.63
S8077,Layla,Johnson,student8077@university.com,Male,24,CS,65.77,66.04,51.33,76.68,74.6,23.18,82.64,61.881,D,16.71,No,Yes,Bachelor's,Low,6,4.95
S8078,Ali,Garcia,student8078@university.com,Male,23,Mathematics,71.25,99.99,54.05,81.07,67.18,46.09,73.93,70.4525,C,9.33,Yes,Yes,Master's,High,1,6.56
S8079,Ivan,Lee,student8079@university.com,Female,19,CS,57.55,70.61,85.61,64.26,83.15,17.04,76.6,71.2805,C,15.5,Yes,No,Bachelor's,Low,4,8.48
S8080,James,Lee,student8080@university.com,Female,20,Business,96.2,48.61,68.3,50.0,75.26,34.49,66.29,59.079,F,15.8,Yes,Yes,Bachelor's,Low,7,7.22
S8081,Aisha,Khan,student8081@university.com,Male,20,CS,98.13,54.01,65.28,67.37,96.32,19.99,86.77,65.6155,D,17.66,No,Yes,Master's,Medium,6,6.78
S8082,Chen,Brown,student8082@university.com,Male,20,Business,73.5,65.89,53.78,72.95,64.21,22.31,50.0,57.117,F,5.0,No,No,Bachelor's,Low,10,4.0
S8083,Raj,Ali,student8083@university.com,Female,18,CS,54.08,56.87,83.26,91.67,55.72,72.4,60.41,71.7415,C,14.91,No,Yes,High School,High,2,7.58
S8084,Chen,Patel,student8084@university.com,Female,19,Business,72.4,87.22,99.98,54.44,74.57,48.73,100.0,81.6625,B,15.64,No,No,PhD,Low,9,6.51
S8085,Ali,Ali,student8085@university.com,Male,22,Business,78.74,46.05,79.89,99.99,81.66,100.0,56.98,76.1225,C,7.47,Yes,No,High School,High,10,5.62
S8086,Arjun,Taylor,student8086@university.com,Male,23,CS,66.26,68.63,61.82,77.48,72.1,43.67,62.16,65.292,D,20.42,No,No,Bachelor's,Low,3,7.43
S8087,Lucas,Taylor,student8087@university.com,Female,19,Mathematics,100.0,88.29,93.21,64.04,99.99,27.21,63.38,79.2845,C,24.17,No,No,High School,Low,2,5.27
S8088,Zara,Ali,student8088@university.com,Male,19,Engineering,100.0,59.74,75.65,63.29,92.26,34.8,66.95,68.1505,D,17.47,No,Yes,Bachelor's,High,1,7.31
S8089,Fatima,Thomas,student8089@university.com,Male,24,Mathematics,50.22,78.34,62.1,72.7,67.23,45.52,74.52,67.2915,D,8.56,Yes,Yes,,Medium,3,8.26
S8090,Emma,Wilson,student8090@university.com,Female,19,CS,58.79,70.0,91.31,74.03,75.73,59.05,90.45,78.807,C,16.76,Yes,Yes,Master's,Medium,6,6.72
S8091,Layla,Taylor,student8091@university.com,Male,18,CS,82.01,70.15,66.41,75.19,50.0,38.39,81.72,64.7425,D,22.78,Yes,No,Bachelor's,High,10,5.89
S8092,Raj,Smith,student8092@university.com,Female,23,Mathematics,59.96,79.61,44.83,84.18,89.94,12.63,71.38,63.89,D,22.53,Yes,No,,Low,1,5.67
S8093,Sofia,Ali,student8093@university.com,Male,18,Business,78.03,40.0,64.07,65.48,65.0,77.08,100.0,64.501,D,17.16,No,Yes,PhD,High,2,7.05
S8094,Amara,Jackson,student8094@university.com,Female,23,Mathematics,75.55,91.64,78.6,76.53,77.67,85.35,68.75,80.448,B,20.45,No,No,Master's,Low,9,5.87
S8095,Liam,Khan,student8095@university.com,Male,23,Engineering,74.83,40.0,57.23,70.18,71.09,37.65,75.63,57.6875,F,12.93,No,No,Master's,Medium,1,9.0
S8096,Sara,Garcia,student8096@university.com,Male,24,Engineering,90.07,90.46,40.01,98.71,53.35,93.09,76.53,69.866,D,22.86,No,No,,Medium,1,4.45
S8097,Sofia,Lee,student8097@university.com,Male,18,CS,100.0,78.25,94.63,50.0,86.8,35.36,87.08,76.803,C,14.56,Yes,Yes,,Low,9,6.31
S8098,Carlos,Ali,student8098@university.com,Female,23,Mathematics,81.1,78.93,99.98,99.99,59.56,80.23,58.11,83.5465,B,12.0,No,No,PhD,High,3,6.9
S8099,Amara,Ali,student8099@university.com,Female,19,Mathematics,57.95,98.79,61.37,62.28,67.32,22.46,59.95,65.85,D,24.35,No,No,,Medium,6,6.72
S8100,Ethan,Taylor,student8100@university.com,Male,18,CS,77.47,91.29,58.73,59.37,87.08,100.0,88.47,76.6915,C,18.46,Yes,Yes,Bachelor's,Low,3,5.69
S8101,Liam,Wilson,student8101@university.com,Female,23,CS,66.99,84.87,46.46,70.74,60.81,0.0,100.0,60.6445,D,18.09,No,Yes,Bachelor's,High,2,8.29
S8102,Sofia,Anderson,student8102@university.com,Female,20,Business,100.0,65.58,55.46,78.11,96.27,18.09,69.52,64.672,D,21.34,Yes,No,Master's,High,3,7.47
S8103,Ivan,Smith,student8103@university.com,Female,18,Mathematics,85.38,64.42,43.37,69.77,60.59,100.0,56.51,61.1,D,17.01,Yes,Yes,,Medium,10,7.57
S8104,Fatima,Johnson,student8104@university.com,Male,24,Business,81.2,85.34,47.18,83.6,57.96,0.36,57.54,58.246,F,10.79,No,No,PhD,Medium,4,5.53
S8105,Aisha,Patel,student8105@university.com,Female,21,CS,84.75,78.58,69.54,68.53,75.47,42.83,89.83,71.444,C,15.88,No,Yes,High School,Medium,1,5.92
S8106,Layla,Jackson,student8106@university.com,Male,18,CS,74.85,75.94,42.5,65.73,98.33,34.68,50.34,61.049,D,6.78,No,Yes,High School,High,3,7.21
S8107,Ivan,Johnson,student8107@university.com,Male,18,CS,93.43,69.71,44.39,61.69,74.71,50.9,75.73,60.382,D,25.94,No,Yes,Master's,Low,7,4.9
S8108,Noah,Patel,student8108@university.com,Female,18,Business,67.18,63.6,73.04,93.15,88.93,57.39,72.24,74.907,C,9.51,Yes,Yes,,Medium,2,7.47
S8109,Layla,Martinez,student8109@university.com,Female,23,Mathematics,89.22,46.51,58.94,80.54,55.49,43.08,65.01,58.1975,F,30.0,No,Yes,,Medium,7,6.35
S8110,Mia,Ali,student8110@university.com,Male,18,CS,98.32,81.9,75.6,58.34,69.52,71.48,62.35,71.622,C,11.82,No,Yes,,Low,4,8.04
S8111,Sofia,Smith,student8111@university.com,Male,21,Mathematics,63.68,67.54,63.65,68.49,70.44,90.95,84.89,71.0265,C,21.94,No,Yes,High School,Low,7,5.88
S8112,Emma,Wang,student8112@university.com,Female,22,Engineering,80.26,66.41,66.33,55.94,56.64,33.15,86.07,61.99,D,30.0,No,Yes,,Low,3,9.0
S8113,Ivan,Taylor,student8113@university.com,Female,18,CS,81.4,40.0,82.84,99.99,51.89,0.0,91.73,64.807,D,19.38,Yes,Yes,PhD,Low,7,7.1
S8114,Nina,Brown,student8114@university.com,Male,20,CS,59.93,72.31,60.12,77.64,71.32,30.44,81.82,66.068,D,15.18,No,Yes,PhD,High,10,7.25
S8115,Sofia,Taylor,student8115@university.com,Female,21,CS,55.69,46.98,81.64,50.0,97.55,58.7,74.91,69.3815,D,17.73,No,No,,High,7,5.5
S8116,Raj,Lee,student8116@university.com,Male,22,Mathematics,62.21,63.14,62.32,55.42,77.95,54.7,77.17,64.5165,D,11.27,Yes,Yes,PhD,High,3,6.87
S8117,Ali,Garcia,student8117@university.com,Male,23,Engineering,74.65,84.49,55.47,56.99,64.97,75.58,89.17,68.308,D,5.0,Yes,No,Master's,High,6,5.7
S8118,Ivan,Wilson,student8118@university.com,Female,18,Engineering,81.43,71.8,51.13,79.21,50.0,100.0,50.04,64.0845,D,21.79,No,Yes,,Low,9,4.27
S8119,Nina,Lee,student8119@university.com,Male,22,Business,70.08,68.87,41.17,50.55,69.44,56.14,81.24,57.8615,F,5.0,Yes,Yes,High School,High,7,6.22
S8120,Aisha,Jackson,student8120@university.com,Male,20,Engineering,100.0,58.06,48.29,55.34,68.47,38.21,66.42,55.1335,F,7.65,No,Yes,,Medium,5,8.19
S8121,Chen,Garcia,student8121@university.com,Female,21,Mathematics,90.18,61.17,40.01,71.38,80.34,28.92,80.25,57.912,F,17.91,Yes,Yes,High School,Medium,1,6.41
S8122,Ethan,Martinez,student8122@university.com,Female,21,Engineering,81.92,98.29,52.49,73.81,71.15,44.59,59.86,67.594,D,12.75,No,No,PhD,Low,8,6.07
S8123,Chloe,Johnson,student8123@university.com,Male,23,Business,69.2,84.27,83.54,67.02,83.9,74.69,87.13,80.736,B,21.03,No,No,Master's,Medium,4,6.05
S8124,Ethan,Wilson,student8124@university.com,Female,23,Engineering,76.41,62.66,69.36,69.02,85.85,32.49,83.32,68.1515,D,29.01,No,No,PhD,High,2,9.0
S8125,Sara,Wilson,student8125@university.com,Female,23,CS,91.26,68.86,62.87,54.33,73.79,67.3,64.57,65.038,D,15.66,No,Yes,Bachelor's,Low,9,7.38
S8126,Ali,Khan,student8126@university.com,Male,22,Business,88.65,75.0,57.68,81.42,74.0,18.55,68.03,64.275,D,13.12,Yes,Yes,High School,High,3,4.19
S8127,Ivan,Ali,student8127@university.com,Female,18,Engineering,88.49,78.32,68.11,50.0,75.29,49.46,66.69,66.5055,D,30.0,Yes,No,Bachelor's,High,6,5.71
S8128,Ivan,Wang,student8128@university.com,Male,19,Business,71.03,70.28,70.02,72.63,50.0,5.07,75.63,61.5265,D,22.42,Yes,Yes,Bachelor's,High,3,5.92
S8129,Liam,Garcia,student8129@university.com,Male,21,Business,67.87,40.0,50.43,99.99,85.17,33.54,100.0,64.257,D,24.15,No,No,Bachelor's,Medium,7,5.45
S8130,Emma,Brown,student8130@university.com,Female,19,Mathematics,54.85,70.15,77.43,69.73,99.24,92.86,50.0,76.8905,C,23.58,Yes,Yes,,High,2,6.59
S8131,Sofia,Garcia,student8131@university.com,Female,24,Engineering,83.01,69.09,63.93,54.85,75.65,57.56,79.52,66.28,D,15.72,Yes,Yes,Bachelor's,Low,4,5.67
S8132,Sofia,Anderson,student8132@university.com,Male,21,CS,53.53,99.99,74.58,73.32,63.53,46.13,81.05,75.6175,C,14.79,No,Yes,Master's,High,10,5.76
S8133,Arjun,Khan,student8133@university.com,Male,23,Mathematics,75.18,99.99,68.95,70.56,74.7,57.84,67.1,74.966,C,10.65,Yes,No,,High,9,6.72
S8134,Nina,Anderson,student8134@university.com,Male,18,Mathematics,69.35,81.87,45.25,77.66,68.54,64.92,50.53,63.424,D,22.73,No,No,,Medium,8,4.27
S8135,Ethan,Lee,student8135@university.com,Male,18,Mathematics,78.6,58.92,91.74,77.42,75.19,59.41,71.89,75.3275,C,20.27,Yes,Yes,Master's,Medium,8,4.0
S8136,Nina,Smith,student8136@university.com,Male,21,Mathematics,92.18,82.51,69.3,88.86,70.31,56.63,57.15,72.5455,C,22.15,No,Yes,High School,Medium,8,8.3
S8137,Arjun,Lee,student8137@university.com,Male,22,Business,94.89,41.15,63.21,67.77,50.0,21.08,82.87,55.2535,F,5.0,No,Yes,PhD,High,7,7.71
S8138,Fatima,Martinez,student8138@university.com,Female,24,CS,85.51,61.43,79.46,62.96,76.17,7.11,54.76,63.1805,D,24.2,No,Yes,High School,Low,6,7.03
S8139,Nina,Smith,student8139@university.com,Male,23,Engineering,64.39,42.4,49.71,63.33,99.99,71.07,74.07,62.405,D,14.19,No,Yes,PhD,High,8,6.94
S8140,Zara,Lee,student8140@university.com,Male,18,Business,75.08,80.28,42.58,65.54,55.56,12.05,63.62,54.562,F,5.0,Yes,No,Bachelor's,Low,7,6.23
S8141,Priya,Brown,student8141@university.com,Female,24,Mathematics,62.82,49.63,79.02,79.13,90.6,60.59,91.0,74.2505,C,8.15,No,Yes,Master's,High,1,9.0
S8142,Ali,Taylor,student8142@university.com,Female,24,Business,65.98,65.71,89.11,55.07,80.57,79.23,97.56,77.9,C,13.89,No,No,High School,Low,6,6.78
S8143,Ali,Lee,student8143@university.com,Male,18,CS,82.35,69.93,74.4,61.39,61.57,20.11,69.59,63.72,D,12.34,Yes,No,Bachelor's,Low,8,9.0
S8144,Lucas,Wilson,student8144@university.com,Male,20,CS,61.37,70.2,83.28,75.72,55.46,30.97,59.56,67.754,D,17.59,Yes,No,PhD,Low,5,9.0
S8145,Mia,Brown,student8145@university.com,Female,24,Engineering,68.86,62.47,47.85,92.35,78.58,45.55,99.05,66.9485,D,20.8,No,No,Master's,High,6,7.17
S8146,Zara,Brown,student8146@university.com,Male,18,Mathematics,60.0,76.56,63.36,62.26,80.0,24.27,72.82,65.368,D,16.68,No,Yes,Master's,Low,2,6.2
S8147,Raj,Wilson,student8147@university.com,Male,20,Business,84.88,48.88,58.25,80.03,53.08,23.81,79.36,57.5345,F,14.1,Yes,Yes,,Medium,2,6.52
S8148,Mia,Taylor,student8148@university.com,Female,18,Engineering,70.21,99.99,87.07,72.0,88.14,34.54,73.04,80.898,B,18.52,Yes,No,PhD,Low,2,5.92
S8149,Chen,Thomas,student8149@university.com,Male,18,Mathematics,50.01,52.71,77.95,82.25,67.68,27.65,71.82,66.3635,D,18.62,Yes,Yes,Master's,High,6,7.17
S8150,Omar,Smith,student8150@university.com,Male,24,Business,98.92,71.39,87.13,75.86,81.9,64.1,67.65,77.256,C,26.64,Yes,Yes,PhD,Medium,5,7.48
S8151,Sara,Johnson,student8151@university.com,Male,22,CS,89.99,81.57,58.93,75.39,84.93,52.27,50.0,68.268,D,13.1,No,Yes,High School,Medium,6,4.72
S8152,Sofia,Patel,student8152@university.com,Male,22,CS,50.01,82.58,50.15,99.99,87.7,8.05,100.0,70.5195,C,16.7,Yes,No,,High,6,9.0
S8153,Aisha,Ali,student8153@university.com,Male,23,Business,85.98,84.19,92.23,99.99,60.55,100.0,77.67,86.355,B,29.36,Yes,No,Master's,High,4,5.37
S8154,Omar,Garcia,student8154@university.com,Female,18,Mathematics,97.33,42.99,69.95,71.21,99.99,41.35,73.62,66.76,D,8.72,No,No,Master's,High,7,4.0
S8155,Ali,Patel,student8155@university.com,Male,23,CS,72.71,54.74,87.71,61.79,61.54,47.99,88.26,69.3855,D,14.87,Yes,No,Bachelor's,Medium,9,6.38
S8156,Omar,Khan,student8156@university.com,Male,23,Business,77.55,73.06,68.39,78.49,87.68,34.82,66.69,70.2055,C,10.92,Yes,No,PhD,Medium,7,4.83
S8157,Mia,Johnson,student8157@university.com,Male,23,Engineering,70.81,79.07,99.98,83.7,67.61,49.68,80.16,81.4885,B,8.47,No,Yes,PhD,High,6,6.42
S8158,Noah,Patel,student8158@university.com,Female,23,Mathematics,82.88,92.57,89.64,94.02,75.55,23.71,63.64,79.5765,C,19.12,Yes,Yes,,Low,3,6.6
S8159,Omar,Smith,student8159@university.com,Female,21,Engineering,90.28,61.76,66.76,50.0,73.0,10.75,69.8,58.885,F,27.08,No,No,Bachelor's,Medium,6,7.15
S8160,Raj,Khan,student8160@university.com,Male,24,Mathematics,58.25,54.95,69.85,69.09,81.52,40.37,83.27,66.9005,D,30.0,No,Yes,High School,High,8,7.96
S8161,Noah,Wang,student8161@university.com,Female,24,Business,65.23,61.19,69.91,67.68,89.89,91.6,78.79,73.8855,C,17.2,Yes,Yes,PhD,Medium,8,5.04
S8162,Omar,Wilson,student8162@university.com,Male,21,CS,76.86,99.99,50.07,63.38,65.98,66.33,70.07,68.063,D,21.13,No,No,,Medium,4,5.97
S8163,Liam,Johnson,student8163@university.com,Male,18,Mathematics,79.87,96.81,61.26,53.45,62.17,85.33,85.4,72.156,C,21.4,No,Yes,Master's,Low,5,7.48
S8164,Priya,Wilson,student8164@university.com,Male,21,Engineering,81.27,67.75,59.96,71.77,50.0,33.32,63.53,59.4885,F,16.02,No,No,High School,Medium,4,5.55
S8165,Sara,Patel,student8165@university.com,Male,18,CS,72.63,93.06,73.48,85.15,77.4,26.32,61.54,73.8245,C,26.72,Yes,Yes,,Medium,2,4.0
S8166,Aisha,Thomas,student8166@university.com,Male,22,Mathematics,62.7,60.74,55.56,57.08,72.37,35.06,68.24,58.5635,F,16.32,No,Yes,Master's,Medium,5,7.4
S8167,Zara,Khan,student8167@university.com,Female,24,Mathematics,89.59,87.31,66.93,76.26,76.37,64.9,71.46,74.0715,C,25.32,No,Yes,PhD,High,1,5.68
S8168,Priya,Wang,student8168@university.com,Male,19,CS,57.81,46.71,63.24,81.05,73.34,79.59,69.98,66.4295,D,14.93,Yes,No,High School,Medium,2,5.58
S8169,Aisha,Lee,student8169@university.com,Female,20,CS,68.31,76.9,70.8,98.67,85.73,41.98,68.61,75.339,C,9.2,Yes,Yes,Master's,Medium,7,6.67
S8170,Lucas,Wilson,student8170@university.com,Male,24,Mathematics,75.66,88.44,94.6,84.15,67.51,9.27,87.9,78.534,C,9.65,Yes,Yes,Bachelor's,Low,5,6.51
S8171,Aisha,Khan,student8171@university.com,Male,21,Mathematics,82.39,65.02,88.23,73.77,79.83,78.25,96.6,79.998,C,5.85,Yes,No,,High,10,7.95
S8172,Sara,Anderson,student8172@university.com,Male,21,Mathematics,71.2,81.37,47.09,79.48,74.34,82.19,72.91,68.984,D,26.6,Yes,Yes,Bachelor's,Medium,8,4.69
S8173,Sofia,Thomas,student8173@university.com,Female,22,Business,86.24,60.93,68.61,85.98,60.96,64.83,83.38,69.631,D,26.7,Yes,No,,High,6,9.0
S8174,Noah,Taylor,student8174@university.com,Male,21,Mathematics,93.41,75.98,64.32,76.74,64.92,91.43,64.14,71.298,C,12.36,No,No,,Low,8,4.45
S8175,Omar,Smith,student8175@university.com,Female,18,Business,66.43,62.32,58.44,86.33,88.05,0.0,73.43,63.496,D,9.81,Yes,No,Bachelor's,Medium,2,5.94
S8176,Ivan,Lee,student8176@university.com,Male,18,Engineering,81.04,84.95,99.98,70.21,86.66,23.22,81.52,80.9885,B,11.91,No,Yes,,High,8,5.24
S8177,Lucas,Smith,student8177@university.com,Male,19,Business,78.94,48.7,60.49,92.29,85.44,50.6,62.6,65.8665,D,18.78,Yes,Yes,High School,Low,9,6.58
S8178,Noah,Wilson,student8178@university.com,Male,19,Engineering,70.49,53.04,61.68,67.66,72.37,19.33,85.67,60.6165,D,10.76,Yes,No,High School,Low,8,6.53
S8179,Liam,Patel,student8179@university.com,Male,24,Engineering,50.01,93.42,99.5,65.13,50.0,76.6,64.26,79.8895,C,21.46,Yes,No,,Medium,7,6.74
S8180,Ali,Ali,student8180@university.com,Male,19,Business,80.5,40.0,86.07,68.26,50.84,15.89,89.61,62.236,D,15.31,No,Yes,Master's,Medium,8,6.88
S8181,Amara,Patel,student8181@university.com,Male,18,Engineering,82.08,59.55,61.92,61.03,71.01,88.99,87.12,67.903,D,25.3,No,No,,Low,2,8.39
S8182,Chloe,Lee,student8182@university.com,Female,23,CS,91.06,68.23,82.51,85.86,52.94,25.38,90.98,70.855,C,22.36,No,Yes,Master's,High,6,6.73
S8183,Carlos,Brown,student8183@university.com,Male,23,Engineering,70.58,76.84,65.41,52.36,91.28,90.59,89.65,74.561,C,9.42,Yes,No,PhD,Low,7,8.51
S8184,Raj,Patel,student8184@university.com,Female,19,Engineering,65.79,62.39,66.54,68.76,63.15,26.1,100.0,64.8365,D,8.42,No,No,,Low,9,4.0
S8185,Ethan,Lee,student8185@university.com,Male,19,Engineering,62.23,51.11,55.73,79.67,70.84,0.0,82.16,57.7335,F,18.99,Yes,Yes,Bachelor's,Low,3,4.0
S8186,Ali,Khan,student8186@university.com,Male,18,Engineering,50.01,92.04,40.01,75.17,99.79,54.09,53.82,67.446,D,16.19,Yes,Yes,,Medium,6,6.68
